"","name","pitcher","throws","IP","year","FA_pct","SL_pct","CT_pct","CB_pct","CH_pct","SF_pct","KN_pct","XX_pct","vFA_sc","vFC_sc","vFS_sc","vFO_sc","vSI_sc","vSL_sc","vCU_sc","vKC_sc","vEP_sc","vCH_sc","vSC_sc","vKN_sc","FA_X_sc","FC_X_sc","FS_X_sc","FO_X_sc","SI_X_sc","SL_X_sc","CU_X_sc","KC_X_sc","EP_X_sc","CH_X_sc","SC_X_sc","KN_X_sc","FA_Z_sc","FC_Z_sc","FS_Z_sc","FO_Z_sc","SI_Z_sc","SL_Z_sc","CU_Z_sc","KC_Z_sc","EP_Z_sc","CH_Z_sc","SC_Z_sc","KN_Z_sc","VAA_CU","VAA_FA","VAA_FF","VAA_SI","VAA_SL","VAA_CH","VAA_CS","VAA_FC","VAA_EP","VAA_PO","VAA_ST","VAA_FS","VAA_KC","VAA_SV","VAA_NA","VAA_FO","VAA_KN","VAA_SC","HAA_CU","HAA_FA","HAA_FF","HAA_SI","HAA_SL","HAA_CH","HAA_CS","HAA_FC","HAA_EP","HAA_PO","HAA_ST","HAA_FS","HAA_KC","HAA_SV","HAA_NA","HAA_FO","HAA_KN","HAA_SC","Pit_plus_CH","Pit_plus_CU","Pit_plus_FA","Pit_plus_SI","Pit_plus_SL","Pit_plus_KC","Pit_plus_FC","Pit_plus_FS","Pit_plus_FO","Pitching_plus","NumberofStuffPitches","plus_stuff_pitches","xwoba","xwoba_r","xwoba_l","K_pct","BB_pct","K_per_9","NameASCII","KsperOut","wFB_per_c","wSL_per_c","wCT_per_c","wCB_per_c","wCH_per_c","wSF_per_c","wKN_per_c","FA_pct_sc","pitch_type_percentage_1_FF","pitch_type_percentage_1_CU","pitch_type_percentage_1_SI","pitch_type_percentage_1_CH","pitch_type_percentage_1_SL","pitch_type_percentage_1_FC","pitch_type_percentage_2_CH","pitch_type_percentage_2_FF","pitch_type_percentage_2_SI","pitch_type_percentage_2_SL","pitch_type_percentage_3_FC","pitch_type_percentage_3_FF","pitch_type_percentage_3_SL","pitch_type_percentage_2_FC","pitch_type_percentage_3_CH","pitch_type_percentage_3_SI","pitch_type_percentage_1_KC","pitch_type_percentage_2_KC","pitch_type_percentage_3_KC","pitch_type_percentage_1_ST","pitch_type_percentage_2_CU","pitch_type_percentage_1_FS","pitch_type_percentage_2_FS","pitch_type_percentage_3_CU","pitch_type_percentage_1_SV","pitch_type_percentage_2_SV","pitch_type_percentage_3_SV","pitch_type_percentage_3_FS","pitch_type_percentage_2_ST","pitch_type_percentage_3_ST","pitch_type_percentage_4_FF","pitch_type_percentage_4_KC","pitch_type_percentage_4_SL","pitch_type_percentage_1_NA","pitch_type_percentage_4_CH","pitch_type_percentage_1_CS","pitch_type_percentage_4_CU","pitch_type_percentage_4_SI","pitch_type_percentage_2_FA","pitch_type_percentage_3_EP","pitch_type_percentage_1_SC","pitch_type_percentage_4_ST","pitch_type_percentage_4_FS","pitch_type_percentage_1_FA","pitch_type_percentage_4_FC","pitch_type_percentage_2_CS","pitch_type_percentage_3_CS","pitch_type_percentage_1_EP","pitch_type_percentage_1_PO","pitch_type_percentage_5_SI","pitch_type_percentage_5_SL","pitch_type_percentage_1_KN","pitch_type_percentage_4_SV","pitch_type_percentage_2_NA","pitch_type_percentage_3_NA","pitch_type_percentage_2_PO","pitch_type_percentage_2_KN","pitch_type_percentage_3_KN","pitch_type_percentage_5_CH","pitch_type_percentage_4_CS","pitch_type_percentage_2_EP","pitch_type_percentage_3_FA","pitch_type_percentage_3_PO","pitch_type_percentage_5_CU","pitch_type_percentage_5_FF","pitch_type_percentage_5_KC","pitch_type_percentage_1_FO","pitch_type_percentage_2_FO","pitch_type_percentage_3_FO","pitch_type_percentage_5_FC","pitch_type_percentage_2_SC","pitch_type_percentage_4_FO","diff_pitch_type_percentage_1_2_diff_CH","diff_pitch_type_percentage_1_2_diff_FF","diff_pitch_type_percentage_1_2_diff_SI","diff_pitch_type_percentage_1_2_diff_SL","diff_pitch_type_percentage_1_2_diff_FC","diff_pitch_type_percentage_1_2_diff_KC","diff_pitch_type_percentage_1_2_diff_CU","diff_pitch_type_percentage_1_2_diff_FS","diff_pitch_type_percentage_1_2_diff_SV","diff_pitch_type_percentage_1_2_diff_ST","diff_pitch_type_percentage_1_2_diff_FA","diff_pitch_type_percentage_1_2_diff_CS","diff_pitch_type_percentage_1_2_diff_NA","diff_pitch_type_percentage_1_2_diff_PO","diff_pitch_type_percentage_1_2_diff_KN","diff_pitch_type_percentage_1_2_diff_EP","diff_pitch_type_percentage_1_2_diff_FO","diff_pitch_type_percentage_1_2_diff_SC","diff_pitch_type_percentage_2_3_diff_FC","diff_pitch_type_percentage_2_3_diff_FF","diff_pitch_type_percentage_2_3_diff_SL","diff_pitch_type_percentage_2_3_diff_CH","diff_pitch_type_percentage_2_3_diff_SI","diff_pitch_type_percentage_2_3_diff_KC","diff_pitch_type_percentage_2_3_diff_CU","diff_pitch_type_percentage_2_3_diff_SV","diff_pitch_type_percentage_2_3_diff_FS","diff_pitch_type_percentage_2_3_diff_ST","diff_pitch_type_percentage_2_3_diff_EP","diff_pitch_type_percentage_2_3_diff_CS","diff_pitch_type_percentage_2_3_diff_NA","diff_pitch_type_percentage_2_3_diff_KN","diff_pitch_type_percentage_2_3_diff_FA","diff_pitch_type_percentage_2_3_diff_PO","diff_pitch_type_percentage_2_3_diff_FO","xwoba_times_faced_1","xwoba_times_faced_2","xwoba_times_faced_3","xwoba_times_faced_4","xwoba_times_faced_5","xwoba_faced_diff_1_2","xwoba_faced_diff_2_3","avg_pitch_number_endurance","avg_rolling_avg_velocity","avg_first_pitch_velocity","X","inning_role","length_role","matchup_role","leverage_role"
"12","Chris Archer",502042,"R",19.1,2021,0.450990361445783,0.420163855421687,NA,NA,0.12884578313253,NA,NA,NA,92.0363193810843,NA,NA,NA,NA,87.1988570236145,NA,NA,NA,85.6234922577108,NA,NA,-3.74243261850602,NA,NA,NA,NA,2.6363858683494,NA,NA,NA,-8.31929724703615,NA,NA,11.2044635736145,NA,NA,NA,NA,2.23481770040964,NA,NA,NA,6.44877509595181,NA,NA,-7.72330281168581,NA,-4.86395399691694,NA,-7.80703757601145,-7.5980413174612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90305175768976,NA,0.488718354247537,NA,2.17304377728037,-0.244425725845628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.774698793253,NA,94.0201376944578,NA,106.808444385542,NA,NA,NA,NA,99.5671011014458,1,1,0.366036144578313,0.410240740740741,0.283724137931034,0.253019277108434,0.0963650602409638,9.75071172491566,"Chris Archer",0.361137471293173,-1.58249513893976,-0.114543461771084,NA,NA,6.95716967910843,NA,NA,0.450990361445783,0.49816552011674,0,0,0.111683227943391,0.39015125193987,0,0.168512757667169,0.274784753645048,0,0.379619155354449,0,0.0595238095238095,0.0952380952380952,0,0.0119047619047619,0,0,0,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568295297237789,-0.223380766471692,0,-0.0105320965854204,0,0,0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0,0,-0.215260944121238,-0.284381060116354,-0.156607995762408,0,0,-0.0104166666666667,0,0,0,0,0,0,0,0,0,0,0.31550462962963,0.503347222222222,0.55725,NA,NA,0.187842592592593,0.0539027777777779,16,90.7,92.5666666666667,231,"start",NA,NA,NA
"13","Jake Odorizzi",543606,"R",104.2,2021,0.554585714285714,0.101079365079365,0.0749079365079365,NA,0.217625396825397,NA,NA,NA,92.1772079574603,86.75740741,84.6925190642857,NA,NA,83.0579976463492,NA,NA,NA,NA,NA,NA,-6.86101812536508,1.16031552588889,-6.60103275812698,NA,NA,2.98670275944444,NA,NA,NA,NA,NA,NA,9.57813533274603,6.15633466576191,3.39353749726984,NA,NA,3.01019846860317,NA,NA,NA,NA,NA,NA,-10.0998075590889,NA,-4.54495736078895,NA,-7.46998078654994,NA,NA,-6.22558468420051,NA,NA,NA,-7.63826613587857,NA,NA,NA,NA,NA,NA,2.00086172322297,NA,0.144546877386421,NA,2.55424188209217,NA,NA,2.19485707220937,NA,NA,NA,-0.228886369793508,NA,NA,NA,NA,NA,NA,NA,NA,97.9779645185714,NA,109.280170373016,NA,94.7279472046032,98.4119568725397,NA,98.9788582253968,1,1,0.329456422018349,0.330231092436975,0.328525252525253,0.206360317460317,0.0770730158730159,7.83204669130159,"Jake Odorizzi",0.29007580338154,0.835846361904762,-2.42491637265079,-1.32232198279365,NA,-1.45282196387302,NA,NA,0.55235873015873,0.571582868282146,0.052155021570047,0,0,0.0926097118203971,0.105559724490152,0,0.489365368822429,0,0.0623290176975243,0.120850468975469,0.333817216280452,0.0292718501542031,0.0895389268192084,0,0,0,0,0,0,0.0501261745845989,0.178092673837258,0.225307178742906,0.0162009803921569,0,0,0,0.166526150864386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822174994597161,0,-0.0302806941228729,-0.016020797670944,0,-0.00202884698544809,0.0472145049056478,0,0,0,0,0,0,0,0,0,0,0.0313115421562605,-0.155548152541978,-0.0330571675433212,0,0,0,-0.033925194192442,0,-0.0587810278785195,0,0,0,0,0,0,0,0,0.302652860449735,0.307953174603175,0.628650520833333,NA,NA,0.00530031415343918,0.320697346230159,52.4285714285714,90.6857142857143,92.2809523809524,443,"start",NA,NA,NA
"14","Johnny Cueto",456501,"R",114.2,2021,0.516520612244898,0.115028979591837,0.116873673469388,NA,0.23505612244898,NA,NA,NA,91.7801172875714,NA,NA,NA,91.6305819452245,84.3634675006122,NA,NA,NA,82.7130133865714,NA,NA,-7.37629914244286,NA,NA,NA,-10.2041207202041,-0.0029759415265307,NA,NA,NA,-7.34006989262041,NA,NA,8.83204293651429,NA,NA,NA,5.65554004872041,3.60545828699184,NA,NA,NA,2.43196566770612,NA,NA,-8.07904203397516,NA,-4.39694994891604,-5.69374745639503,-6.80822208077142,-7.66985173015553,-10.8214718170524,-5.77450090599424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.69177060783124,NA,1.39134394049237,0.484332012904641,3.16269967361657,1.23235857792848,3.63196067172183,2.54994651596975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.232554363673,NA,100.399651294143,98.9654248091225,94.9568128961224,NA,NA,NA,NA,99.457470674102,2,2,0.340903966597077,0.354633928571429,0.328843137254902,0.199970204081633,0.0611824489795918,7.70019979580204,"Johnny Cueto",0.285192585029705,0.825069069781633,0.194467985859184,-2.89080715323878,NA,-1.62534634402857,NA,NA,0.360434489795918,0.342425447829108,0.0121456180743375,0.173313248559733,0.230908037539311,0.225872078457275,0.0142269220901246,0.243519224071107,0.351312855782386,0.16826660916246,0.197811149055165,0.0224335238997996,0.338634788417502,0.190346637628466,0.0177898755120106,0.197631881541529,0.102944095848459,0,0,0,0,0.0213002864168713,0,0,0.0116454363006087,0,0,0,0,0,0,0.0591425619834711,0,0.0266012396694215,0,0.0237603305785124,0.00110864745011086,0,0.0268595041322314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126111865317962,0.00888740795327814,-0.00504663939727334,-0.0280609294021099,0.00356295342188601,0,0.00915466834253376,0,0,0,0,-0.00110864745011086,0,0,0,0,0,0,0.00464364838778891,-0.0126780673648846,-0.00746451142669927,-0.0458873425295782,-0.0653225133140005,0,-0.00965485011626255,0,0,0,0,0,0,0,0,0,0,0.352081944444444,0.337243326118326,0.318421929824561,0.286444444444444,NA,-0.0148386183261183,-0.0188213962937647,27.5,89.7,91.7666666666667,288,"start",NA,NA,NA
"15","Chase Anderson",502624,"R",47.3,2021,0.391747906976744,NA,0.219221395348837,0.0915120930232558,0.297618604651163,NA,NA,NA,91.445989204186,86.564028140093,NA,NA,91.0296164691628,NA,76.9070503689767,NA,NA,81.9406270862791,NA,NA,-3.74862463528372,1.83895176246977,NA,NA,-7.25615392035814,NA,3.08426217210233,NA,NA,-9.76073475135814,NA,NA,10.2657971009767,4.92404138667442,NA,NA,9.95478720231628,NA,-8.25194195902791,NA,NA,8.48654611397209,NA,NA,-10.7830688063488,NA,-5.03665603822379,-5.77754155572912,-7.60734225673896,-7.07504733766939,NA,-6.78385170283274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.45044171033,NA,0.290255338222503,-1.20023870224382,2.13521351480875,-0.870895263374991,NA,1.71889783872964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.970740155814,96.8655497385116,87.3107435893953,82.1901700194884,NA,NA,99.8670163697674,NA,NA,96.0547946618605,1,1,0.361094786729858,0.394314285714286,0.328188679245283,0.162816279069767,0.0930260465116279,6.57272999971163,"Chase Anderson",0.243434444433764,-2.62279322028837,NA,-0.883593301855814,-4.81671066172093,1.26353984635814,NA,NA,0.320196744186046,0.336468991015574,0.0929940794686636,0.0562884986733411,0.306763651005756,0.043812525010004,0.163672254826662,0.235978185292669,0.232215364298308,0.0522901962874025,0.0247210363489433,0.0487012987012987,0.126288394145537,0.0257936507936508,0.164205809638073,0.118119975262832,0.00793650793650794,0,0,0,0,0.0763036938488899,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0707854657130868,-0.104253626717266,-0.0039983023859386,-0.0190914886610607,0.000533554811411069,0,-0.0166903856197737,0,0,0,0,0,0,0,0,0,0,0,-0.115504510936774,-0.105926970152771,0.00107261444470746,-0.117858210029837,-0.0443536883508946,0,-0.0460006635458596,0,0,0,0,0,0,0,0,0,0,0.347076388888889,0.354096861471861,0.6554,NA,NA,0.00702047258297256,0.301303138528139,53,90.1555555555556,91.7888888888889,412,"start",NA,NA,NA
"16","Craig Stammen",489334,"R",88.1,2021,0.476548450704225,NA,0.223953802816901,0.294864225352113,0.00463352112676056,NA,NA,NA,NA,89.0881934840282,NA,NA,92.2434957900563,NA,NA,80.4011947170704,NA,86.2071541546197,NA,NA,NA,-0.719028358690141,NA,NA,-8.37609205329014,NA,NA,3.7983892742,NA,-8.37683354957183,NA,NA,NA,6.0291147678338,NA,NA,7.37492359457465,NA,NA,-6.11220725676338,NA,6.93527345404507,NA,NA,NA,NA,-5.68729020105704,-5.80322091697955,NA,-5.60809291420697,NA,-6.53932757670866,NA,NA,NA,NA,-10.0009607079327,NA,NA,NA,NA,NA,NA,NA,2.17354946451941,1.3852982258182,NA,0.332447727857138,NA,3.5188376160913,NA,NA,NA,NA,3.62737228321717,NA,NA,NA,NA,NA,79.6237183098592,NA,NA,95.7761585859155,NA,110.587545367042,96.6630942340845,NA,NA,100.320411046479,1,1,0.287478753541076,0.279356435643564,0.298344370860927,0.233814366197183,0.03658,8.41407774938028,"Craig Stammen",0.311632509236307,0.423120141884507,NA,1.35595983731831,0.830412913709859,0.683774409450704,NA,NA,NA,0.00373134328358209,0,0.480122077522582,0.00341474576244465,0,0.213024888183326,0,0,0.0236903716710565,0,0,0,0,0.0346136962247586,0,0,0.299706945248065,0.0312481709101551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341474576244465,-0.00373134328358209,-0.456431705851526,0,-0.178411191958567,-0.26845877433791,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346136962247586,0,0,0,-0.0236903716710565,-0.0312481709101551,0,0,0,0,0,0,0,0,0,0,0,0.276071262733949,0.156638888888889,NA,NA,NA,-0.11943237384506,NA,NA,NA,NA,72,"middle","short","none","none"
"17","Jay Jackson",543351,"R",21.2,2021,0.349324444444444,0.645515555555556,NA,NA,NA,NA,NA,NA,94.7693504837778,NA,NA,NA,NA,84.8669048128889,NA,NA,NA,NA,NA,NA,-5.07489751313333,NA,NA,NA,NA,3.22707998168889,NA,NA,NA,NA,NA,NA,9.74663389557778,NA,NA,NA,NA,0.610660287955556,NA,NA,NA,NA,NA,NA,NA,NA,-4.6743131135817,NA,-7.80381464617547,-6.12371802196408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09168095387564,NA,3.64011727710934,0.730974139388722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.6704444444445,NA,102.995574355556,NA,NA,NA,NA,100.986473984444,1,1,0.319876404494382,0.339375,0.286787878787879,0.311155555555556,0.133353333333333,12.084393442,"Jay Jackson",0.447570127481481,1.42390583528889,0.350832643355556,NA,NA,NA,NA,NA,0.346744444444444,0.325244575283524,0,0,0.00706634260509497,0.667689082111381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00706634260509497,-0.325244575283524,0,-0.667689082111381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270371066252588,NA,NA,NA,NA,NA,NA,9,93.8666666666667,95.3666666666667,744,"none","short","none","none"
"18","Collin McHugh",543521,"R",64,2021,0.108936437246964,0.528831983805668,0.330373684210526,0.0308453441295547,NA,NA,NA,NA,90.5586257895951,87.5574626430769,NA,NA,NA,79.4676304851012,74.2822213318624,NA,NA,NA,NA,NA,-5.51383313694332,0.936248857153846,NA,NA,NA,9.97938447111336,7.31115368494332,NA,NA,NA,NA,NA,9.99437420293927,4.28022653661538,NA,NA,NA,-0.416561029526316,-7.67239221545344,NA,NA,NA,NA,NA,-10.8930180456463,NA,-4.4245870481384,NA,NA,-6.31117547245609,-11.8623888185924,-5.57048610415308,NA,NA,-8.1618204923033,NA,NA,NA,NA,NA,NA,NA,2.91494915669344,NA,1.37349544295918,NA,NA,-2.27628091731383,2.22175737323569,2.67368943325847,NA,NA,4.57835082293185,NA,NA,NA,NA,NA,NA,NA,NA,138.014608603644,95.4682712845749,NA,116.435135133603,NA,105.408563992308,NA,NA,111.08626182915,3,3,0.240781893004115,0.239276729559748,0.243630952380952,0.299622267206478,0.0485862348178138,10.4434755521457,"Collin McHugh",0.386795390820211,0.450906950574899,2.06719909587854,2.35669451806073,0.0876240611255064,NA,NA,NA,0.108936437246964,0.107648646971273,0.0266290714382627,0,0.00117508813160987,0,0.339634869267203,0,0.0121621621621622,0,0,0,0,0,0.0189189189189189,0,0,0,0,0,0.522979356741443,0.0108108108108108,0,0,0,0,0,0,0,0.0391891891891892,0,0,0,0,0,0,0.00193296745020883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117508813160987,-0.0954864848091111,0,0,-0.320715950348284,0,-0.0158182606274519,0,0,-0.483790167552254,0,-0.00193296745020883,0,0,0,0,0,0,-0.0189189189189189,-0.0121621621621622,0,0,0,0,-0.0108108108108108,0,0,-0.0391891891891892,0,0,0,0,0,0,0,0.240408161733162,0.209166666666667,NA,NA,NA,-0.0312414950664951,NA,45,90.2,91.7,247,"middle","short","none","none"
"19","Jordan Lyles",543475,"R",180,2021,0.484550325097529,0.261061898569571,NA,0.181762808842653,0.0726249674902471,NA,NA,NA,93.031331766541,86.2682391136541,NA,NA,91.6351086958388,83.3207687615085,80.2579698781795,NA,NA,86.2922398940832,NA,NA,-4.29818274802861,2.83686924013654,NA,NA,-7.74115116617425,5.37878516652146,3.70151956275033,NA,NA,-8.00221512126918,NA,NA,10.5509318342653,1.15945712181274,NA,NA,7.36908387913784,0.421435157524057,-8.16283272514695,NA,NA,5.63385128228739,NA,NA,-10.2593020641831,NA,-4.84096418093164,-6.18652738913773,-8.57267648127724,-7.0960764765354,NA,-8.19444796091997,NA,NA,-8.26642623771321,NA,NA,NA,NA,NA,NA,NA,1.67340955791447,NA,0.307018449855064,-0.997530632039817,2.37727403827979,-0.896117521958162,NA,2.03325853898842,NA,NA,2.86891031611067,NA,NA,NA,NA,NA,NA,NA,90.749588296853,103.546182512354,92.9675686449935,91.9963968576983,112.094373692978,NA,105.104031209363,NA,NA,99.5349018274902,3,3,0.350221642764016,0.338689578713969,0.366680379746835,0.1898122236671,0.0728098829648895,7.32883457886346,"Jordan Lyles",0.271438317735684,-0.76422509506632,0.18286588586606,NA,-1.73929727019896,-0.801657075918075,NA,NA,0.394577633289987,0.446217832370001,0.174074051128459,0.0768647000696078,0.0421600453880301,0.110701790122138,0.0344819929488259,0.084295530534785,0.380486377569106,0.0868011217053856,0.0968727356442874,0.0231524330789037,0.349648001943932,0.084235952675598,0.0209000011262942,0.114008268639268,0.105919464294553,0,0,0,0.115499587972939,0.194340167012248,0,0,0.173378685638475,0,0,0,0,0.136304066407894,0.149657193729271,0.0286458333333333,0,0,0,0.015625,0,0.0453125,0.01875,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421354851467549,-0.0657314548008951,0.00993642163577776,-0.0138290544778501,-0.0135819918225317,0,0.0202661158837892,0,0,0.020804478434955,0,0,0,0,0,0,0,0,0.00225243195260943,-0.0308383756251739,-0.0126367829686894,0.0297127381044827,0.019118342589167,0,-0.020961481373773,0,0,0.0133531273213772,0,0,0,0,0,0,0,0.347546527777778,0.342085503472222,0.374521006944444,0.408,NA,-0.00546102430555556,0.0324355034722222,49.1666666666667,92.1277777777778,93.7888888888889,129,"start",NA,NA,NA
"20","Wily Peralta",503449,"R",93.2,2021,0.551649502487562,0.221112437810945,NA,NA,NA,NA,NA,NA,93.6433453379602,NA,NA,NA,94.0335026106716,82.6493254620149,NA,NA,NA,NA,NA,NA,-4.38329428553234,NA,NA,NA,-6.8413311681194,0.249824865606965,NA,NA,NA,NA,NA,NA,9.44193155500995,NA,NA,NA,8.37778986341294,0.783547800437811,NA,NA,NA,NA,NA,NA,NA,NA,-6.00564809014612,-6.37365630671026,-8.77266697468491,NA,NA,NA,NA,NA,NA,-8.40619556794217,NA,NA,NA,NA,NA,NA,NA,NA,1.06514382330197,-0.0315703615173291,2.16895095825637,NA,NA,NA,NA,NA,NA,-0.26319406367624,NA,NA,NA,NA,NA,NA,NA,NA,83.7002317602488,84.5984755145522,99.3809970906965,NA,NA,NA,NA,94.0252822930597,0,0,0.336428211586902,0.350475490196078,0.321580310880829,0.144301492537313,0.0945283582089552,5.5708102871194,"Wily Peralta",0.206326306930348,-1.0596462198209,-2.02327248880348,NA,NA,NA,NA,NA,0.239852985074627,0.285040422829785,0,0.322098404734338,0,0.224790070380964,0,0,0.188505796183611,0.260623919288576,0.208299885438553,0,0.149676374760679,0.171407456236799,0,0,0.264379526416292,0,0,0,0,0,0.168071102054913,0.237307241194523,0,0,0,0,0.256641905744125,0,0,0.016374269005848,0,0.0175438596491228,0,0,0,0,0.0385964912280702,0,0,0,0,0.0327485380116959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0965346266461742,-0.0614744854457616,-0.0164901849424115,0,0,0,0.0692361391396104,0,0,0,0,0,0,0,0,0,0,0,-0.0388294214229321,-0.0368924292017538,0,0.00375560712771617,0,0,0,0.0193346645496013,0,0,0,0,0,0,0,0,0.337214807852966,0.341647058823529,0.320436532738095,0.58025,NA,0.00443225097056366,-0.0212105260854342,47.1666666666667,93.0944444444444,94.8444444444444,660,"none","none","none","none"
"21","Anthony Bass",542914,"R",61.1,2021,0.491698461538462,0.500030769230769,NA,NA,NA,NA,NA,NA,95.4085409438462,NA,NA,NA,95.3375843446154,85.8913631747692,NA,NA,NA,NA,NA,NA,-3.75022282546154,NA,NA,NA,-7.92151682570769,2.12481093595385,NA,NA,NA,NA,NA,NA,9.88189548381538,NA,NA,NA,8.5105128166,-1.35950796681538,NA,NA,NA,NA,NA,NA,NA,NA,-4.78664644360773,-5.31843354970903,-8.14996206838125,NA,NA,NA,NA,NA,NA,-6.23821816346506,NA,NA,NA,NA,NA,NA,NA,NA,0.804302794948292,-0.349528997120392,2.03040622940891,NA,NA,NA,NA,NA,NA,0.265340309944717,NA,NA,NA,NA,NA,NA,NA,NA,93.5096767015385,93.6672797341539,107.990769230769,NA,NA,NA,NA,100.769273618462,1,1,0.328087301587302,0.259357142857143,0.414,0.223126153846154,0.0923569230769231,8.50200178412308,"Anthony Bass",0.314888954967521,-1.07952862181538,0.638675486030769,NA,NA,NA,NA,NA,0.0730784615384616,0.0763800835019322,0,0.417539708424162,0,0.498908490902188,0,0,0,0.00714285714285714,0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0.00717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0763800835019322,-0.410396851281305,-0.491765633759331,0,0,0,-0.00717171717171717,0,0,0,0,0,0,0,0,0,0,0,0,-0.00714285714285714,0,-0.00714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0.301906428571429,0.7,NA,NA,NA,0.398093571428571,NA,NA,NA,NA,283,"none","short","none","high"
"22","David Robertson",502085,"R",12,2021,NA,NA,0.735728,0.259478,NA,NA,NA,NA,NA,92.0621942838,NA,NA,NA,81.9198462132,NA,84.0341597716,NA,NA,NA,NA,NA,-0.0801236117,NA,NA,NA,6.59780019044,NA,2.87936764168,NA,NA,NA,NA,NA,10.8210983914,NA,NA,NA,0.10504614872,NA,-5.60284342802,NA,NA,NA,NA,NA,NA,-4.46761194051695,NA,-8.79579450558987,NA,NA,-5.25230865113567,NA,NA,NA,NA,-10.4088316850337,NA,NA,NA,NA,NA,NA,NA,0.422718256821955,NA,4.59048561906598,NA,NA,2.65805459390909,NA,NA,NA,NA,4.13136211337831,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.2612307714,116.98729731,109.455888868,NA,NA,108.382020501,2,2,0.3122,0.356793103448276,0.250619047619048,0.319952,0.07997,12.0763636338,"David Robertson",0.447272727177778,NA,NA,0.01996860898,0.49796906282,NA,NA,NA,NA,0.00347222222222222,0,0,0,0.0908923252673253,0.729358026233026,0,0,0,0,0,0,0,0,0,0,0.176277426277426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347222222222222,0,-0.0908923252673253,-0.729358026233026,-0.176277426277426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288078869047619,NA,NA,NA,NA,NA,NA,NA,NA,NA,854,"late","short","none","none"
